MATCH_ID,RANK_PLAYED_AT,T1P1NAME,T1P1RANK,T1P1CHAMPION,T1P1SPELL1,T1P1SPELL2,T1P1SUMMONERLEVEL,T1P1WINS,T1P1LOSSES,T1P1WINRATE,T1P1VETERAN,T1P1HOTSTREAK,T1P2NAME,T1P2RANK,T1P2CHAMPION,T1P2SPELL1,T1P2SPELL2,T1P2SUMMONERLEVEL,T1P2WINS,T1P2LOSSES,T1P2WINRATE,T1P2VETERAN,T1P2HOTSTREAK,T1P3NAME,T1P3RANK,T1P3CHAMPION,T1P3SPELL1,T1P3SPELL2,T1P3SUMMONERLEVEL,T1P3WINS,T1P3LOSSES,T1P3WINRATE,T1P3VETERAN,T1P3HOTSTREAK,T1P4NAME,T1P4RANK,T1P4CHAMPION,T1P4SPELL1,T1P4SPELL2,T1P4SUMMONERLEVEL,T1P4WINS,T1P4LOSSES,T1P4WINRATE,T1P4VETERAN,T1P4HOTSTREAK,T1P5NAME,T1P5RANK,T1P5CHAMPION,T1P5SPELL1,T1P5SPELL2,T1P5SUMMONERLEVEL,T1P5WINS,T1P5LOSSES,T1P5WINRATE,T1P5VETERAN,T1P5HOTSTREAK,T1Aatrox,T1Ahri,T1Akali,T1Akshan,T1Alistar,T1Amumu,T1Anivia,T1Annie,T1Aphelios,T1Ashe,T1AurelionSol,T1Azir,T1Bard,T1Blitzcrank,T1Brand,T1Braum,T1Caitlyn,T1Camille,T1Cassiopeia,T1Chogath,T1Corki,T1Darius,T1Diana,T1DrMundo,T1Draven,T1Ekko,T1Elise,T1Evelynn,T1Ezreal,T1FiddleSticks,T1Fiora,T1Fizz,T1Galio,T1Gangplank,T1Garen,T1Gnar,T1Gragas,T1Graves,T1Gwen,T1Hecarim,T1Heimerdinger,T1Illaoi,T1Irelia,T1Ivern,T1Janna,T1JarvanIV,T1Jax,T1Jayce,T1Jhin,T1Jinx,T1Kaisa,T1Kalista,T1Karma,T1Karthus,T1Kassadin,T1Katarina,T1Kayle,T1Kayn,T1Kennen,T1Khazix,T1Kindred,T1Kled,T1KogMaw,T1Leblanc,T1LeeSin,T1Leona,T1Lillia,T1Lissandra,T1Lucian,T1Lulu,T1Lux,T1Malphite,T1Malzahar,T1Maokai,T1MasterYi,T1MissFortune,T1MonkeyKing,T1Mordekaiser,T1Morgana,T1Nami,T1Nasus,T1Nautilus,T1Neeko,T1Nidalee,T1Nocturne,T1Nunu,T1Olaf,T1Orianna,T1Ornn,T1Pantheon,T1Poppy,T1Pyke,T1Qiyana,T1Quinn,T1Rakan,T1Rammus,T1RekSai,T1Rell,T1Renata,T1Renekton,T1Rengar,T1Riven,T1Rumble,T1Ryze,T1Samira,T1Sejuani,T1Senna,T1Seraphine,T1Sett,T1Shaco,T1Shen,T1Shyvana,T1Singed,T1Sion,T1Sivir,T1Skarner,T1Sona,T1Soraka,T1Swain,T1Sylas,T1Syndra,T1TahmKench,T1Taliyah,T1Talon,T1Taric,T1Teemo,T1Thresh,T1Tristana,T1Trundle,T1Tryndamere,T1TwistedFate,T1Twitch,T1Udyr,T1Urgot,T1Varus,T1Vayne,T1Veigar,T1Velkoz,T1Vex,T1Vi,T1Viego,T1Viktor,T1Vladimir,T1Volibear,T1Warwick,T1Xayah,T1Xerath,T1XinZhao,T1Yasuo,T1Yone,T1Yorick,T1Yuumi,T1Zac,T1Zed,T1Zeri,T1Ziggs,T1Zilean,T1Zoe,T1Zyra,T2P1NAME,T2P1RANK,T2P1CHAMPION,T2P1SPELL1,T2P1SPELL2,T2P1SUMMONERLEVEL,T2P1WINS,T2P1LOSSES,T2P1WINRATE,T2P1VETERAN,T2P1HOTSTREAK,T2P2NAME,T2P2RANK,T2P2CHAMPION,T2P2SPELL1,T2P2SPELL2,T2P2SUMMONERLEVEL,T2P2WINS,T2P2LOSSES,T2P2WINRATE,T2P2VETERAN,T2P2HOTSTREAK,T2P3NAME,T2P3RANK,T2P3CHAMPION,T2P3SPELL1,T2P3SPELL2,T2P3SUMMONERLEVEL,T2P3WINS,T2P3LOSSES,T2P3WINRATE,T2P3VETERAN,T2P3HOTSTREAK,T2P4NAME,T2P4RANK,T2P4CHAMPION,T2P4SPELL1,T2P4SPELL2,T2P4SUMMONERLEVEL,T2P4WINS,T2P4LOSSES,T2P4WINRATE,T2P4VETERAN,T2P4HOTSTREAK,T2P5NAME,T2P5RANK,T2P5CHAMPION,T2P5SPELL1,T2P5SPELL2,T2P5SUMMONERLEVEL,T2P5WINS,T2P5LOSSES,T2P5WINRATE,T2P5VETERAN,T2P5HOTSTREAK,T2Aatrox,T2Ahri,T2Akali,T2Akshan,T2Alistar,T2Amumu,T2Anivia,T2Annie,T2Aphelios,T2Ashe,T2AurelionSol,T2Azir,T2Bard,T2Blitzcrank,T2Brand,T2Braum,T2Caitlyn,T2Camille,T2Cassiopeia,T2Chogath,T2Corki,T2Darius,T2Diana,T2DrMundo,T2Draven,T2Ekko,T2Elise,T2Evelynn,T2Ezreal,T2FiddleSticks,T2Fiora,T2Fizz,T2Galio,T2Gangplank,T2Garen,T2Gnar,T2Gragas,T2Graves,T2Gwen,T2Hecarim,T2Heimerdinger,T2Illaoi,T2Irelia,T2Ivern,T2Janna,T2JarvanIV,T2Jax,T2Jayce,T2Jhin,T2Jinx,T2Kaisa,T2Kalista,T2Karma,T2Karthus,T2Kassadin,T2Katarina,T2Kayle,T2Kayn,T2Kennen,T2Khazix,T2Kindred,T2Kled,T2KogMaw,T2Leblanc,T2LeeSin,T2Leona,T2Lillia,T2Lissandra,T2Lucian,T2Lulu,T2Lux,T2Malphite,T2Malzahar,T2Maokai,T2MasterYi,T2MissFortune,T2MonkeyKing,T2Mordekaiser,T2Morgana,T2Nami,T2Nasus,T2Nautilus,T2Neeko,T2Nidalee,T2Nocturne,T2Nunu,T2Olaf,T2Orianna,T2Ornn,T2Pantheon,T2Poppy,T2Pyke,T2Qiyana,T2Quinn,T2Rakan,T2Rammus,T2RekSai,T2Rell,T2Renata,T2Renekton,T2Rengar,T2Riven,T2Rumble,T2Ryze,T2Samira,T2Sejuani,T2Senna,T2Seraphine,T2Sett,T2Shaco,T2Shen,T2Shyvana,T2Singed,T2Sion,T2Sivir,T2Skarner,T2Sona,T2Soraka,T2Swain,T2Sylas,T2Syndra,T2TahmKench,T2Taliyah,T2Talon,T2Taric,T2Teemo,T2Thresh,T2Tristana,T2Trundle,T2Tryndamere,T2TwistedFate,T2Twitch,T2Udyr,T2Urgot,T2Varus,T2Vayne,T2Veigar,T2Velkoz,T2Vex,T2Vi,T2Viego,T2Viktor,T2Vladimir,T2Volibear,T2Warwick,T2Xayah,T2Xerath,T2XinZhao,T2Yasuo,T2Yone,T2Yorick,T2Yuumi,T2Zac,T2Zed,T2Zeri,T2Ziggs,T2Zilean,T2Zoe,T2Zyra,WINNINGTEAM
NA1_4286281328,SILVER II,b'BiefStake',12,Yasuo,7,4,381,91,77,0.54167,0,0,b'we can win',14,Viego,11,4,94,59,62,0.48760,0,0,b'SparklingorStill',10,Sion,4,12,153,49,55,0.47115,0,0,b'nbayoungzoe',9,Viktor,4,14,124,60,49,0.55046,0,0,b'DDDStar',12,Sona,4,3,300,154,152,0.50327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,b'etc neg',11,Teemo,4,14,368,79,78,0.50318,0,0,b'goodw\xc3\x8dn',11,Evelynn,11,4,351,72,68,0.51429,0,0,b'AL Mehdi',11,Fizz,14,4,64,35,44,0.44304,0,0,b'vZac',11,Jhin,7,4,190,142,139,0.50534,0,0,b'xxsennaxx',11,Lux,4,14,164,95,86,0.52486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA1_4282308237,SILVER II,b'RoninUX',8,Singed,6,12,283,94,97,0.49215,0,0,b'A Damn Zebra',8,Trundle,4,11,92,41,50,0.45055,0,0,b'Sir Envy',8,Sylas,14,4,85,109,111,0.49545,0,0,b'BIG AND EPIC GUY',10,Blitzcrank,4,3,69,42,42,0.50000,0,0,b'GENGHISKHAN27',6,Annie,4,7,89,113,121,0.48291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b'T3kn1ckal',10,Garen,4,6,137,127,128,0.49804,0,0,b'imperial Troll',9,Karthus,11,3,154,135,120,0.52941,0,0,b'RiftBunniez',9,Zed,4,14,404,278,289,0.49030,0,0,b'lhpathway',9,MissFortune,21,7,181,266,241,0.52465,0,0,b'Sickle',8,Zyra,4,14,152,54,45,0.54545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
NA1_4284850451,SILVER II,b'Zexrysdrax',12,Irelia,4,12,76,138,145,0.48763,0,0,b'OGBebz',12,JarvanIV,4,11,202,172,169,0.50440,0,0,b'trrmnl',10,Akshan,4,14,202,251,225,0.52731,0,0,b'Dtsniper',10,Lux,14,4,48,74,77,0.49007,0,0,b'Scorgreen',12,Blitzcrank,14,4,50,107,110,0.49309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b'Dungera',11,Malzahar,12,4,78,129,120,0.51807,0,0,b'himin27',10,Nocturne,11,4,132,36,35,0.50704,0,0,b'HappyBlueGuy',10,Gragas,14,4,706,489,495,0.49695,0,0,b'BestTeemoSomalia',11,Ashe,4,7,139,95,75,0.55882,0,0,b'MadeOfMoonshine',12,Sona,21,4,465,351,357,0.49576,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NA1_4286319667,SILVER II,b'Dafnatar',10,Volibear,12,4,360,78,76,0.50649,0,0,b'iWubsDubs',10,Shaco,11,14,344,42,30,0.58333,0,0,b'OneTrickSquidy',9,TwistedFate,4,12,256,13,22,0.37143,0,0,b'sffrrrom',12,Kaisa,7,4,416,259,260,0.49904,0,0,b'xtcG0st',11,Braum,14,4,125,250,245,0.50505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b'EmeraldI',10,Darius,6,4,258,80,79,0.50314,0,0,b'Mendumatu',11,Yasuo,4,14,132,250,253,0.49702,0,0,b'OnlyTimHaha',10,Warwick,4,11,46,21,28,0.42857,0,0,b'KenchTheDemon ',10,Xayah,7,4,148,31,29,0.51667,0,0,b'RaivenZX',10,Morgana,21,4,303,49,66,0.42609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NA1_4286125968,SILVER II,b'daheizhu',15,Teemo,4,14,339,80,79,0.50314,0,0,b'darknessless',10,Warwick,4,11,302,246,236,0.51037,0,0,b'KarmaYame',12,Swain,4,14,85,47,49,0.48958,0,0,b'HotdAmber',12,Jinx,7,4,266,122,123,0.49796,0,0,b'Quefrem The BR',11,Lulu,4,14,49,25,29,0.46296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b'xSkillzMatter',14,Irelia,12,4,71,35,19,0.64815,0,0,b'EpicBMorales',9,Lillia,4,11,122,52,40,0.56522,0,0,b'mikemillan',10,Vex,4,14,210,18,18,0.50000,0,0,b'Major Gab',12,Ezreal,4,7,406,110,124,0.47009,0,0,b'Gintaman',11,Nautilus,14,4,124,17,25,0.40476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NA1_4281900333,SILVER II,b'xXDANGERCLOSEXx',10,TahmKench,4,12,313,157,150,0.51140,0,0,b'notlia',10,Evelynn,4,11,327,68,80,0.45946,0,0,b'dirtyfonzie',10,Morgana,4,14,363,94,89,0.51366,0,0,b'snzz',10,Twitch,7,4,233,60,48,0.55556,0,0,b'AtergyX',10,Zyra,4,14,489,115,125,0.47917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,b'Iceagebabyhater',10,Sett,12,4,376,98,101,0.49246,0,0,b'aliking098',12,Jhin,4,3,259,247,218,0.53118,0,0,b'MortandaD',11,Heimerdinger,14,4,383,248,242,0.50612,0,0,b'ToxicMadaFaka',9,Zac,4,11,32,21,25,0.45652,0,0,b'Hide on bush plz',10,Lux,4,14,38,38,46,0.45238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
NA1_4286298464,SILVER II,b'WANZH',10,Jayce,4,14,212,165,157,0.51242,0,0,b'Sezuu',10,Diana,11,4,186,45,52,0.46392,0,0,b'im tankyman',10,Cassiopeia,3,4,374,40,40,0.50000,0,0,b'WaTcHME9527',9,Lucian,4,7,126,29,32,0.47541,0,0,b'Funnydude',9,Brand,4,14,277,40,55,0.42105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b'DQBlizzardWizard',8,Renekton,4,12,175,10,6,0.62500,0,0,b'gooner710',10,Viego,11,4,627,197,177,0.52674,0,0,b'gaffbomb',11,Katarina,4,14,275,196,214,0.47805,0,0,b'Life in Velvet',10,Jhin,4,7,391,91,96,0.48663,0,0,b'IIBARON',10,Xerath,4,14,279,54,55,0.49541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
NA1_4285224275,SILVER II,b'W8NcBruh',10,Darius,6,4,96,40,31,0.56338,0,0,b'Supervirus',10,Lillia,11,4,598,200,214,0.48309,0,0,b'Edakenstein',13,Akshan,14,4,312,68,56,0.54839,0,0,b'CHARM PARK',8,Samira,7,4,361,34,27,0.55738,0,0,b'Hill3',10,Yuumi,3,14,368,104,111,0.48372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,b'Morctorcus',11,Illaoi,12,4,383,45,43,0.51136,0,0,b'MyNameBoratt',10,Caitlyn,7,4,178,53,59,0.47321,0,0,b'FrostbiteNightma',11,Katarina,4,14,77,72,69,0.51064,0,0,b'Chanamaran',9,Poppy,11,4,506,44,50,0.46809,0,0,b'KickinB',10,Lux,4,3,295,200,186,0.51813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
NA1_4232304913,SILVER II,b'wearychewtoy',11,Camille,14,4,344,234,228,0.50649,0,0,b'Gotcookiesnate',10,Lillia,4,11,194,165,177,0.48246,0,0,b'omfgstfu',12,Akali,4,14,185,175,191,0.47814,0,0,b'GrandGaloot',9,Kindred,4,3,225,517,510,0.50341,0,0,b'asucci',10,Blitzcrank,4,12,216,89,65,0.57792,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b'CivilianZilean',9,Teemo,4,14,164,220,220,0.50000,0,0,b'Frisky Froggy',9,Hecarim,11,6,43,83,97,0.46111,0,0,b'Revalyn',11,Ekko,4,14,439,155,156,0.49839,0,0,b'Hisuki Nguyen',9,Xayah,4,7,201,65,79,0.45139,0,0,b'HarambeWeTrust69',12,Zac,14,4,461,126,116,0.52066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
NA1_4286312283,SILVER II,b'GrekD',6,Chogath,12,4,63,73,73,0.50000,0,0,b'Hot Anime Thot',10,Karthus,4,11,287,65,63,0.50781,0,0,b'Thugga P',5,Irelia,14,4,159,185,166,0.52707,0,0,b'Gunna P',8,Jinx,7,4,213,215,192,0.52826,0,0,b'Darkis Wolfen',4,Pyke,3,4,264,119,143,0.45420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b'Destroymarksmen',9,Illaoi,12,4,407,179,170,0.51289,0,0,b'T\xc3\xb6hru',4,Warwick,11,4,44,64,86,0.42667,0,0,b'Kann\xc3\xa4',10,Ahri,21,4,48,95,94,0.50265,0,0,b'EZeePeaZee42',8,Ezreal,4,7,107,213,210,0.50355,0,0,b'Mordecious',6,Nautilus,4,14,227,71,76,0.48299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
